,,,,,Group Mean and SE,,,,,,,Welch t-test,,,,,GLM Results - dfifference in log-abundance,,,
description,,Overall Mean,Overall SE,,Tumor Mean,Tumor SE,Tumor Ng,Non-Tumor Mean,Non-Tumor SE,Non-Tumor Ng,,t,df,p,fdr p-value,,Est,SE,p,fdr p-value
nqrC; Na+-transporting NADH:ubiquinone oxidoreductase subunit C [EC:1.6.5.8],,0.013713349,8.81628E-05,,0.01368661,2.574E-06,65,0.013732038,2.30901E-06,93,,-0.020558134,147.6630281,0.491812946,0.498531888,,-0.00331369,0.164779032,0.983981402,0.999383253
nqrB; Na+-transporting NADH:ubiquinone oxidoreductase subunit B [EC:1.6.5.8],,0.013712055,8.81606E-05,,0.013686231,2.57407E-06,65,0.013730105,2.3088E-06,93,,-0.01985489,147.6590543,0.492092967,0.498531888,,-0.00320056,0.1647894,0.984529179,0.999383253
nqrD; Na+-transporting NADH:ubiquinone oxidoreductase subunit D [EC:1.6.5.8],,0.013712055,8.81606E-05,,0.013686231,2.57407E-06,65,0.013730105,2.3088E-06,93,,-0.01985489,147.6590543,0.492092967,0.498531888,,-0.00320056,0.1647894,0.984529179,0.999383253
nqrF; Na+-transporting NADH:ubiquinone oxidoreductase subunit F [EC:1.6.5.8],,0.013711094,8.81495E-05,,0.013686231,2.57407E-06,65,0.013728472,2.30791E-06,93,,-0.01911767,147.6460081,0.492386523,0.498591986,,-0.003081623,0.164779098,0.985103095,0.999383253
nqrA; Na+-transporting NADH:ubiquinone oxidoreductase subunit A [EC:1.6.5.8],,0.013707693,8.81781E-05,,0.013679781,2.57623E-06,65,0.013727202,2.30916E-06,93,,-0.021454517,147.6360016,0.491456027,0.498531888,,-0.00346049,0.164877093,0.983281811,0.999383253
"E4.2.1.2AA, fumA; fumarate hydratase subunit alpha [EC:4.2.1.2]",,0.01369733,0.000109821,,0.014409259,5.41848E-06,65,0.013199746,2.88371E-06,93,,0.419772816,125.5174048,0.337684533,0.456408016,,0.087673411,0.203541391,0.66725201,0.999383253
"grxC, GLRX, GLRX2; glutaredoxin 3",,0.01369556,9.20101E-05,,0.012438296,2.9521E-06,65,0.014574294,2.42232E-06,93,,-0.921372341,144.4589106,0.179196116,0.397478468,,-0.158479201,0.174636884,0.365553539,0.977977109
hipO; hippurate hydrolase [EC:3.5.1.32],,0.013646311,0.000122476,,0.010635503,3.24933E-06,65,0.015750639,5.17454E-06,93,,-1.762387614,155.6130725,0.039983572,0.380121929,,-0.392683165,0.236035482,0.098187653,0.897477033
rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13],,0.013643575,9.54866E-05,,0.012181149,3.16435E-06,65,0.014665701,2.61051E-06,93,,-1.03389656,144.6633751,0.151454905,0.386880433,,-0.185621888,0.182526773,0.310748472,0.977977109
flgA; flagella basal body P-ring formation protein FlgA,,0.013640362,9.5303E-05,,0.013069327,3.65171E-06,65,0.014039472,2.3809E-06,93,,-0.394988057,134.7988415,0.346738007,0.458472426,,-0.07160475,0.18041608,0.691993415,0.999383253
kdpA; K+-transporting ATPase ATPase A chain [EC:3.6.3.12],,0.013639904,9.01228E-05,,0.011750664,3.09024E-06,65,0.01496034,2.17203E-06,93,,-1.399183292,138.1178548,0.081999891,0.386880433,,-0.241492938,0.174272062,0.167809113,0.961245008
"coxC, ctaE; cytochrome c oxidase subunit III [EC:1.9.3.1]",,0.013639143,9.77045E-05,,0.010863077,3.34063E-06,65,0.015579404,2.64922E-06,93,,-1.927062652,143.1360922,0.027976467,0.352885288,,-0.36058016,0.192140987,0.062434562,0.840365052
K09862; uncharacterized protein,,0.013625827,8.40974E-05,,0.013235723,2.68457E-06,65,0.01389848,1.93251E-06,93,,-0.308440142,139.1463226,0.379104361,0.468594154,,-0.048860001,0.158856892,0.758817939,0.999383253
ycfD; 50S ribosomal protein L16 3-hydroxylase [EC:1.14.11.47],,0.013602254,8.67383E-05,,0.014200311,2.9932E-06,65,0.013184257,1.98645E-06,93,,0.455320645,135.5917437,0.324803419,0.452103704,,0.074240426,0.162376936,0.648155881,0.999383253
cysI; sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2],,0.013573259,8.45979E-05,,0.012486978,2.55216E-06,65,0.014332488,2.02229E-06,93,,-0.862873174,143.1039913,0.194825491,0.401765026,,-0.137842495,0.161692023,0.395243408,0.977977109
tctA; putative tricarboxylic transport membrane protein,,0.013560274,0.000101449,,0.013313673,4.2256E-06,65,0.013732629,2.65921E-06,93,,-0.159669597,133.2007846,0.436691609,0.482877759,,-0.030983124,0.192342324,0.872236263,0.999383253
ispA; farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10],,0.013559215,8.73608E-05,,0.012324871,2.71938E-06,65,0.014421928,2.15419E-06,93,,-0.949919354,143.0927998,0.171877433,0.393050825,,-0.157130573,0.167527308,0.349725087,0.977977109
pyrI; aspartate carbamoyltransferase regulatory subunit,,0.013556804,9.26948E-05,,0.013640078,3.19013E-06,65,0.013498602,2.38483E-06,93,,0.059918551,140.7399304,0.476152752,0.493959641,,0.010426235,0.175072472,0.952587217,0.999383253
"GCDH, gcdH; glutaryl-CoA dehydrogenase [EC:1.3.8.6]",,0.013554146,0.000104279,,0.011260169,3.66362E-06,65,0.015157463,3.13201E-06,93,,-1.495024161,145.9815915,0.06853336,0.386880433,,-0.29722135,0.203793256,0.146728203,0.955518016
"COX15, ctaA; cytochrome c oxidase assembly protein subunit 15",,0.013544901,9.21409E-05,,0.010664702,3.05325E-06,65,0.015557944,2.29751E-06,93,,-2.115383821,141.0118247,0.018077681,0.312056288,,-0.377632025,0.183223899,0.040959161,0.840365052
ligD; bifunctional non-homologous end joining protein LigD [EC:6.5.1.1],,0.013532318,0.00011384,,0.010726737,3.28348E-06,65,0.015493207,4.23851E-06,93,,-1.737922477,155.5566091,0.042101704,0.383292788,,-0.367662291,0.222045417,0.099773008,0.897477033
"ohyA, sph; oleate hydratase [EC:4.2.1.53]",,0.013530042,0.000130546,,0.01465448,8.58174E-06,65,0.012744145,3.6179E-06,93,,0.546935565,115.1056089,0.292740888,0.438696052,,0.139674179,0.243008252,0.566273927,0.994884231
LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7],,0.013527633,8.53568E-05,,0.013210202,3.00298E-06,65,0.013749494,1.87611E-06,93,,-0.244148728,132.8707448,0.403746115,0.474934387,,-0.040012606,0.162384001,0.805690876,0.999383253
proV; glycine betaine/proline transport system ATP-binding protein [EC:3.6.3.32],,0.013483891,0.000126239,,0.014220909,7.08755E-06,65,0.012968771,3.84705E-06,93,,0.378661233,126.4221332,0.352787299,0.460021406,,0.092169119,0.237671152,0.698691916,0.999383253
fxsA; UPF0716 protein FxsA,,0.013468572,8.01448E-05,,0.013449934,2.50363E-06,65,0.013481599,1.72506E-06,93,,-0.0153986,137.2504328,0.493868271,0.499005231,,-0.002351543,0.152517872,0.987718285,0.999383253
spoIID; stage II sporulation protein D,,0.013457055,9.76177E-05,,0.014201755,4.59206E-06,65,0.012936566,2.12531E-06,93,,0.488153193,119.1896564,0.313169087,0.446367093,,0.093307697,0.183733204,0.612280451,0.999383253
K09806; uncharacterized protein,,0.013446622,8.4904E-05,,0.014151464,2.91323E-06,65,0.012953989,1.87932E-06,93,,0.546994808,134.3209789,0.292644955,0.438696052,,0.088414312,0.160560759,0.582654787,0.999383253
abgT; aminobenzoyl-glutamate transport protein,,0.013443012,0.000142923,,0.016711971,1.24632E-05,65,0.011158256,3.15952E-06,93,,1.405091698,96.25856193,0.081606551,0.386880433,,0.403945601,0.258329096,0.119917641,0.918372247
kdpC; K+-transporting ATPase ATPase C chain [EC:3.6.3.12],,0.013441364,8.87196E-05,,0.011570067,2.92506E-06,65,0.01474926,2.13826E-06,93,,-1.412860367,139.8002217,0.07995963,0.386880433,,-0.242771522,0.173920942,0.164736219,0.960844644
mlaB; phospholipid transport system transporter-binding protein,,0.013406535,8.60937E-05,,0.014184902,3.05047E-06,65,0.012862515,1.90438E-06,93,,0.594077873,132.8373229,0.276735203,0.43403865,,0.09786088,0.163123289,0.549430146,0.991945455
modE; molybdate transport system regulatory protein,,0.013400904,7.4308E-05,,0.014082142,2.67466E-06,65,0.01292477,1.22295E-06,93,,0.586238137,118.6500984,0.279414553,0.434163682,,0.085761852,0.140477726,0.542418093,0.990441817
"ubiX, bsdB, PAD1; flavin prenyltransferase [EC:2.5.1.129]",,0.013395615,7.87944E-05,,0.013895022,2.61504E-06,65,0.013046568,1.56935E-06,93,,0.414774208,131.0360436,0.339492737,0.456646741,,0.063005521,0.149783155,0.67459329,0.999383253
K14645; serine protease [EC:3.4.21.-],,0.013394846,0.000162619,,0.014108894,1.27221E-05,65,0.012895781,5.92174E-06,93,,0.280952792,119.4436776,0.38961635,0.47134546,,0.089905151,0.307785292,0.770595621,0.999383253
rgpA; rhamnosyltransferase [EC:2.4.1.-],,0.013380319,0.000109312,,0.014251714,3.82774E-06,65,0.01277128,3.60284E-06,93,,0.543097566,149.2164609,0.293936492,0.438755651,,0.109678291,0.208545218,0.599689994,0.999383253
K09801; uncharacterized protein,,0.013376669,8.48637E-05,,0.013653472,2.9594E-06,65,0.013183204,1.85916E-06,93,,0.214232962,133.1222828,0.415346598,0.477532267,,0.035050207,0.16202246,0.829013688,0.999383253
"qseB; two-component system, OmpR family, response regulator QseB",,0.013374178,0.000115519,,0.012955639,4.05758E-06,65,0.013666706,4.13779E-06,93,,-0.248385292,151.4921048,0.40208635,0.474654763,,-0.053431498,0.221976274,0.810097376,0.999383253
cyoD; cytochrome o ubiquinol oxidase subunit IV,,0.013370146,0.000114759,,0.012318561,5.16838E-06,65,0.014105124,3.50556E-06,93,,-0.606610644,136.5584331,0.272558244,0.432327252,,-0.135430947,0.223421162,0.545283665,0.990441817
"E3.5.4.3, guaD; guanine deaminase [EC:3.5.4.3]",,0.013340616,9.76349E-05,,0.012379028,3.44831E-06,65,0.014012693,2.67816E-06,93,,-0.660020554,142.3039896,0.255153753,0.425272515,,-0.123959765,0.189744879,0.514526525,0.98363258
"phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB",,0.013337932,9.15552E-05,,0.011943073,3.06263E-06,65,0.014312833,2.32561E-06,93,,-1.020894011,141.3866722,0.154524154,0.386880433,,-0.181005068,0.179222244,0.314084332,0.977977109
cyoB; cytochrome o ubiquinol oxidase subunit I [EC:1.10.3.10],,0.013330756,0.000114862,,0.01229585,5.16494E-06,65,0.014054077,3.51853E-06,93,,-0.596661682,136.750609,0.275859884,0.43403865,,-0.133650676,0.224213018,0.551980406,0.992249114
fruA; fructan beta-fructosidase [EC:3.2.1.80],,0.013326875,8.27855E-05,,0.011827451,1.95301E-06,65,0.014374859,2.16085E-06,93,,-1.255953599,153.3642641,0.105521377,0.386880433,,-0.195057531,0.160974182,0.227447273,0.977977109
plsB; glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15],,0.013318229,9.02001E-05,,0.013651773,3.03084E-06,65,0.013085108,2.25192E-06,93,,0.246544866,140.4844173,0.402810183,0.474791492,,0.042394632,0.173003583,0.806739305,0.999383253
mazG; nucleoside triphosphate diphosphatase [EC:3.6.1.9],,0.013308619,8.94215E-05,,0.013116172,3.00984E-06,65,0.013443125,2.19903E-06,93,,-0.143256173,139.7772132,0.44314709,0.485100962,,-0.024621841,0.172545504,0.886713097,0.999383253
E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2],,0.013305801,8.32648E-05,,0.01055419,2.87887E-06,65,0.01522897,1.67844E-06,93,,-2.189812274,129.7098971,0.015163114,0.307064241,,-0.366676592,0.169759274,0.032301329,0.840365052
ETFDH; electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1],,0.013276525,9.43472E-05,,0.011982933,3.216E-06,65,0.014180649,2.49232E-06,93,,-0.919851128,142.2164257,0.179604079,0.397478468,,-0.168394919,0.185203379,0.364624361,0.977977109
E1.1.3.21; alpha-glycerophosphate oxidase [EC:1.1.3.21],,0.013268863,0.000100965,,0.012091042,2.96853E-06,65,0.014092072,3.20839E-06,93,,-0.80513276,152.8748398,0.210996761,0.41159026,,-0.153147542,0.196832475,0.437711905,0.977977109
actP; cation/acetate symporter,,0.013259204,0.000107989,,0.01146193,3.58721E-06,65,0.014515363,3.55613E-06,93,,-1.142451476,150.7360914,0.12753891,0.386880433,,-0.236176489,0.213008568,0.269237904,0.977977109
egtC; gamma-glutamyl hercynylcysteine S-oxide hydrolase [EC:3.5.1.118],,0.013251682,8.90125E-05,,0.013069154,2.79187E-06,65,0.013379255,2.27163E-06,93,,-0.137809261,144.1366906,0.445291747,0.485380731,,-0.023450605,0.172424576,0.891992671,0.999383253
gluQ; glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-],,0.013225737,8.60088E-05,,0.012420912,2.89404E-06,65,0.013788249,1.9732E-06,93,,-0.61977485,136.7881399,0.268218532,0.431234356,,-0.104435131,0.168474583,0.536236864,0.990441817
flgH; flagellar L-ring protein precursor FlgH,,0.013212452,8.84451E-05,,0.012503741,3.23447E-06,65,0.013707788,2.00425E-06,93,,-0.526054632,132.4982432,0.299864824,0.441294847,,-0.091936307,0.173365919,0.596656541,0.999383253
flgI; flagellar P-ring protein precursor FlgI,,0.013211513,8.85761E-05,,0.012545261,3.26739E-06,65,0.013677174,1.99962E-06,93,,-0.493209076,131.9313109,0.311342412,0.445841814,,-0.086385343,0.173536166,0.619329902,0.999383253
dnaE2; error-prone DNA polymerase [EC:2.7.7.7],,0.013196881,9.61695E-05,,0.011875145,4.25589E-06,65,0.014120675,2.1448E-06,93,,-0.887575608,123.025338,0.188250505,0.399050876,,-0.173192483,0.191819434,0.36797456,0.977977109
licR; lichenan operon transcriptional antiterminator,,0.013187985,8.26853E-05,,0.01223756,2.14916E-06,65,0.013852261,2.07524E-06,93,,-0.785614587,149.9863285,0.216666307,0.414485001,,-0.123938524,0.161958572,0.445279868,0.977977109
mrcB; penicillin-binding protein 1B [EC:2.4.1.129 3.4.16.4],,0.013180722,9.24843E-05,,0.014046387,3.24841E-06,65,0.012575688,2.32905E-06,93,,0.622738086,138.9750171,0.267238581,0.431234356,,0.110599786,0.178432859,0.536267582,0.990441817
"menH; 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase [EC:4.2.99.20]",,0.0131363,9.46651E-05,,0.013759903,4.57421E-06,65,0.012700447,1.87605E-06,93,,0.417151843,113.9310281,0.338676168,0.456600922,,0.080121573,0.182576366,0.661385606,0.999383253
ybbJ; inner membrane protein,,0.013111762,8.3539E-05,,0.013022214,2.69637E-06,65,0.013174348,1.88574E-06,93,,-0.071071117,137.9007636,0.471722061,0.493171592,,-0.011614928,0.163438311,0.943436151,0.999383253
"rlmL, rlmK; 23S rRNA (guanine2445-N2)-methyltransferase / 23S rRNA (guanine2069-N7)-methyltransferase [EC:2.1.1.173 2.1.1.264]",,0.013093542,8.94219E-05,,0.013727667,2.95207E-06,65,0.012650336,2.22243E-06,93,,0.473603433,141.0316478,0.318257516,0.448573902,,0.081729505,0.174039216,0.639293727,0.999383253
mnmC; tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-],,0.013086996,9.93051E-05,,0.013487522,3.61637E-06,65,0.012807059,2.757E-06,93,,0.269538335,141.5494111,0.393953985,0.47273101,,0.05176852,0.193750905,0.789674917,0.999383253
"ATPVE, ntpE, atpE; V/A-type H+/Na+-transporting ATPase subunit E",,0.013075108,9.00015E-05,,0.014741616,4.13948E-06,65,0.011910344,1.66209E-06,93,,1.175461963,113.0356082,0.121139963,0.386880433,,0.213267212,0.171675376,0.216001107,0.977977109
coxS; aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3],,0.01305676,0.000105932,,0.011499521,3.11785E-06,65,0.014145152,3.59319E-06,93,,-1.021255194,154.1198125,0.154366967,0.386880433,,-0.207066589,0.210710174,0.327272767,0.977977109
gshB; glutathione synthase [EC:6.3.2.3],,0.013049038,8.66141E-05,,0.012397873,2.96495E-06,65,0.013504153,1.98947E-06,93,,-0.49701381,136.0810971,0.30999067,0.445206266,,-0.085472327,0.171615887,0.619154158,0.999383253
K09950; uncharacterized protein,,0.013036915,0.000137529,,0.013727296,7.92097E-06,65,0.01255439,4.80687E-06,93,,0.328765422,131.5460728,0.371427902,0.46547144,,0.089315902,0.268225771,0.739590599,0.999383253
res; type III restriction enzyme [EC:3.1.21.5],,0.01300712,0.000103231,,0.013645432,3.70734E-06,65,0.012560988,3.07382E-06,93,,0.416442465,144.8521732,0.338851336,0.456646741,,0.082808946,0.202465596,0.683098744,0.999383253
tcyN; L-cystine transport system ATP-binding protein [EC:3.6.3.-],,0.013002952,9.56196E-05,,0.011716195,2.47822E-06,65,0.013902298,2.96199E-06,93,,-0.937265176,154.6890607,0.175041599,0.395600975,,-0.171082053,0.19013654,0.369621397,0.977977109
wbpO; UDP-N-acetyl-D-galactosamine dehydrogenase [EC:1.1.1.-],,0.013002777,8.84199E-05,,0.014484382,4.15464E-06,65,0.011967247,1.53297E-06,93,,1.055460362,109.5655059,0.146768314,0.386880433,,0.190897485,0.169622708,0.26213785,0.977977109
E6.4.1.4B; 3-methylcrotonyl-CoA carboxylase beta subunit [EC:6.4.1.4],,0.01299304,0.000109588,,0.011373577,4.29896E-06,65,0.014124923,3.37732E-06,93,,-0.99304713,142.76328,0.161183567,0.386880433,,-0.21664796,0.221424445,0.329377386,0.977977109
rdgC; recombination associated protein RdgC,,0.012992834,8.46168E-05,,0.01391159,3.06424E-06,65,0.012350692,1.77912E-06,93,,0.709253157,129.519145,0.239721092,0.421677895,,0.119010192,0.164999811,0.471820097,0.97968701
K08972; putative membrane protein,,0.012992329,8.83675E-05,,0.013118879,3.67565E-06,65,0.01290388,1.78973E-06,93,,0.091966036,121.465488,0.463438264,0.490640796,,0.016524354,0.17391791,0.924426932,0.999383253
E3.4.13.-; D-alanyl-D-alanine dipeptidase [EC:3.4.13.-],,0.012990158,0.000100259,,0.011396819,2.88386E-06,65,0.014103781,3.16965E-06,93,,-1.100216751,153.2296775,0.13648157,0.386880433,,-0.213108616,0.200723624,0.290011994,0.977977109
"nudB, ntpA; dihydroneopterin triphosphate diphosphatase [EC:3.6.1.67]",,0.012961645,7.94723E-05,,0.013120892,2.32613E-06,65,0.012850343,1.76186E-06,93,,0.133810768,141.2820392,0.446871316,0.485793486,,0.020835277,0.156870856,0.894508466,0.999383253
pbpG; serine-type D-Ala-D-Ala endopeptidase (penicillin-binding protein 7) [EC:3.4.21.-],,0.012951925,9.34857E-05,,0.01345729,3.33306E-06,65,0.012598713,2.37959E-06,93,,0.35922017,138.7922616,0.359988153,0.460540753,,0.065926297,0.184042299,0.720668366,0.999383253
vanX; zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22],,0.012938107,7.92767E-05,,0.010857703,1.63979E-06,65,0.014392153,2.02581E-06,93,,-1.846074953,155.118041,0.033393642,0.367253296,,-0.281808373,0.159442603,0.079106424,0.860817932
gspM; general secretion pathway protein M,,0.012935699,0.000126396,,0.011382713,5.45887E-06,65,0.014021119,4.63303E-06,93,,-0.830529535,145.7179836,0.203799073,0.406001345,,-0.208468857,0.25590098,0.416516526,0.977977109
"yfiC, trmX; tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]",,0.012933985,9.06622E-05,,0.012471834,2.72142E-06,65,0.013256993,2.43933E-06,93,,-0.345621687,147.6363531,0.365059513,0.462130473,,-0.061052355,0.180365624,0.735447459,0.999383253
edd; phosphogluconate dehydratase [EC:4.2.1.12],,0.012909561,0.000105784,,0.012092871,3.94045E-06,65,0.013480366,3.20157E-06,93,,-0.519183806,144.0814816,0.302214579,0.442262747,,-0.108618202,0.212007546,0.609143431,0.999383253
"butA, budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]",,0.012896456,9.52403E-05,,0.012023773,3.62644E-06,65,0.013506395,2.3821E-06,93,,-0.604848005,135.1325944,0.273147152,0.432418645,,-0.116277559,0.191759612,0.545149477,0.990441817
rhlB; ATP-dependent RNA helicase RhlB [EC:3.6.4.13],,0.012880112,9.03689E-05,,0.013590504,3.0079E-06,65,0.012383601,2.27196E-06,93,,0.525244216,141.16823,0.300118707,0.441294847,,0.09299827,0.178700286,0.603512316,0.999383253
E2.7.13.3; histidine kinase [EC:2.7.13.3],,0.01287839,8.54717E-05,,0.011408148,2.17671E-06,65,0.013905978,2.26024E-06,93,,-1.18582431,151.9473642,0.118771368,0.386880433,,-0.197991029,0.172368543,0.252458768,0.977977109
thrB2; homoserine kinase type II [EC:2.7.1.39],,0.012830316,8.62796E-05,,0.014503836,3.84384E-06,65,0.011660652,1.50498E-06,93,,1.229351054,111.9848071,0.110758495,0.386880433,,0.218193092,0.167479938,0.194562434,0.971070055
aer; aerotaxis receptor,,0.012829887,0.000135235,,0.012989782,6.93793E-06,65,0.012718133,5.00405E-06,93,,0.07860845,139.2294642,0.468728465,0.492295746,,0.02113424,0.269654145,0.937629915,0.999383253
ABC.ZM.P; zinc/manganese transport system permease protein,,0.012820799,0.000102024,,0.013171213,5.17067E-06,65,0.012575886,2.25249E-06,93,,0.218505069,116.5230072,0.413708922,0.477532267,,0.046252474,0.202614304,0.819728748,0.999383253
nuoCD; NADH-quinone oxidoreductase subunit C/D [EC:1.6.5.3],,0.012816067,7.54012E-05,,0.011931267,1.6406E-06,65,0.013434475,1.79657E-06,93,,-0.810808971,153.1538626,0.209366778,0.410015267,,-0.118661709,0.151626669,0.435053501,0.977977109
ycaO; ribosomal protein S12 methylthiotransferase accessory factor,,0.012784261,0.000101021,,0.012789614,3.73304E-06,65,0.01278052,2.85976E-06,93,,0.003541999,141.747308,0.49858944,0.499754198,,0.000711345,0.202481797,0.99720142,0.999383253
ulaG; L-ascorbate 6-phosphate lactonase [EC:3.1.1.-],,0.012767309,8.4847E-05,,0.014095301,3.69214E-06,65,0.011839144,1.47983E-06,93,,0.99206813,112.9606863,0.161642314,0.386880433,,0.174430143,0.166364111,0.296037251,0.977977109
xanP; xanthine permease XanP,,0.012741952,8.00066E-05,,0.012682162,1.98449E-06,65,0.01278374,1.96728E-06,93,,-0.051097941,150.7358369,0.479657563,0.494512764,,-0.007977608,0.160965337,0.960535599,0.999383253
